season,epnumInSeason,epnum,date,name,wikilink,description,types,bday,genres,gender
17,8,314,1991-12-07,MC Hammer,/wiki/MC_Hammer,Hip-hop artist,"Person,Thing",1962-03-30,"Hip hop,gospel,dance",Male
17,9,315,1991-12-14,James Taylor,/wiki/James_Taylor,Singer-songwriter,"Person,Thing",1948-03-12,"Folk rock,rock,pop,soft rock,blues,country",Male
17,10,316,1992-01-11,Nirvana,/wiki/Nirvana_(band),Rock band,"MusicGroup,Thing",,"Grunge,alternative rock",
17,11,317,1992-01-18,Robbie Robertson,/wiki/Robbie_Robertson,Musician,"Person,Thing",1943-07-05,"Americana,rock",Male
17,11,317,1992-01-18,Bruce Hornsby & the Range,/wiki/Bruce_Hornsby_%26_the_Range,Singer,"Thing,Person",1954-11-23,"Improvisational multi-genre,jam band,rock,gospel,heartland rock,jazz,bluegrass,blues rock",Male
17,12,318,1992-02-08,C&C Music Factory,/wiki/C%26C_Music_Factory,Musical Group,"MusicGroup,Person,Thing",,Electronic dance music,Female
17,13,319,1992-02-15,Teenage Fanclub,/wiki/Teenage_Fanclub,Rock band,"MusicGroup,Thing",,"Alternative rock,indie pop,jangle pop,power pop",
17,14,320,1992-02-22,Red Hot Chili Peppers,/wiki/Red_Hot_Chili_Peppers,Rock band,"MusicGroup,Thing",1983,"Funk rock,alternative rock,funk metal,rap rock",
17,15,321,1992-03-14,Garth Brooks,/wiki/Garth_Brooks,Singer-songwriter,"Thing,Person",1962-02-07,"Country,country pop,country rock",Male
17,16,322,1992-03-21,En Vogue,/wiki/En_Vogue,Pop group,"MusicGroup,Thing",,"R&B,dance-pop,pop,soul,hip hop",
17,17,323,1992-04-11,Pearl Jam,/wiki/Pearl_Jam,Rock band,"MusicGroup,Thing",1990,"Alternative rock,grunge,hard rock",
17,18,324,1992-04-18,Annie Lennox,/wiki/Annie_Lennox,Singer-songwriter,"Thing,Person",1954-12-25,"Pop,pop rock,rock,soul,blue-eyed soul,new wave,R&B,synthpop,electronica,adult contemporary,jazz",Female
17,19,325,1992-05-09,Bruce Springsteen,/wiki/Bruce_Springsteen,Singer-songwriter,"Person,Thing",1949-09-23,"Rock,heartland rock,folk rock,hard rock,rock and roll",Male
17,20,326,1992-05-16,Vanessa Williams,/wiki/Vanessa_L._Williams,Actress,"Person,Thing",1963-03-18,"R&B,pop,soul,dance,jazz",Female
18,1,327,1992-09-26,Bobby Brown,/wiki/Bobby_Brown,Singer-songwriter,"Person,Thing",1969-02-05,"R&B,soul,pop,dance,new jack swing",Male
18,2,328,1992-10-03,Sinéad O'Connor,/wiki/Sin%C3%A9ad_O%27Connor,Singer-songwriter,"Person,Thing",1966-12-08,"Alternative rock,pop rock,folk rock",Female
18,3,329,1992-10-10,The Spin Doctors,/wiki/The_Spin_Doctors,Rock band,"Thing,MusicGroup",,"Rock,blues rock,funk rock,jam rock",
18,4,330,1992-10-24,Arrested Development,/wiki/Arrested_Development_(hip_hop_group),American sitcom,"TVSeries,Thing",,Alternative hip hop,
18,5,331,1992-10-31,"10,000 Maniacs","/wiki/10,000_Maniacs",Rock band,"MusicGroup,Thing",,"Alternative rock,college rock,jangle pop,folk rock,soft rock",
18,6,332,1992-11-14,Morrissey,/wiki/Morrissey,Singer-songwriter,"Person,Thing",1959-05-22,"Alternative rock,indie pop,indie rock,jangle pop",Male
18,7,333,1992-11-21,Sade,/wiki/Sade_Adu,Philosopher,"Person,Thing",1959-01-16,"R&B,soul",Female
18,8,334,1992-12-05,Neil Young,/wiki/Neil_Young,Singer-songwriter,"Thing,Person",1945-11-12,"Rock,folk rock,hard rock,country rock,grunge",Male
18,9,335,1992-12-12,The Black Crowes,/wiki/The_Black_Crowes,Rock band,"MusicGroup,Thing",,"Southern rock,blues rock,hard rock,jam band",
18,10,336,1993-01-09,Bon Jovi,/wiki/Bon_Jovi,Rock band,"MusicGroup,Thing",,"Hard rock,glam metal,arena rock,pop rock",
18,11,337,1993-01-16,Madonna,/wiki/Madonna_(entertainer),Singer-songwriter,"Thing,Person",1958-08-16,"Pop,dance,electronic,rock",Female
18,12,338,1993-02-06,Mick Jagger,/wiki/Mick_Jagger,Singer,"Person,Thing",1943-07-26,"Rock,blues,pop",Male
18,13,339,1993-02-13,Paul McCartney,/wiki/Paul_McCartney,Singer-songwriter,"Thing,Person",1942-06-18,"Rock,pop,classical,electronic",Male
18,14,340,1993-02-20,Sting,/wiki/Sting_(musician),Musician,"Person,Thing",1951-10-02,"Rock,pop,new wave,jazz,world",Male
18,15,341,1993-03-13,Mary J. Blige,/wiki/Mary_J._Blige,Singer-songwriter,"Person,Thing",1971-01-11,"R&B,soul,hip hop soul,neo soul",Female
18,16,342,1993-03-20,Soul Asylum,/wiki/Soul_Asylum,Rock band,"Thing,MusicGroup",,Alternative rock,
18,17,343,1993-04-10,Peter Gabriel,/wiki/Peter_Gabriel,Singer,"Person,Thing",1950-02-13,"Progressive rock,art rock,experimental,worldbeat,pop,pop rock,art pop",Male
18,18,344,1993-04-17,Lenny Kravitz,/wiki/Lenny_Kravitz,Singer-songwriter,"Person,Thing",1964-05-26,"Rock,funk rock,hard rock,neo-psychedelia,neo soul",Male
18,19,345,1993-05-08,Midnight Oil,/wiki/Midnight_Oil,Rock band,"MusicGroup,Thing",,"Alternative rock,hard rock,new wave",
18,20,346,1993-05-15,Willie Nelson,/wiki/Willie_Nelson,Musician,"Thing,Person",1933-04-29,"Country,outlaw country,rock",Male
18,20,346,1993-05-15,Paul Simon,/wiki/Paul_Simon,Musician,"Person,Thing",1941-10-13,"Folk,rock,pop,world",Male
19,1,347,1993-09-25,Nirvana,/wiki/Nirvana_(band),Rock band,"MusicGroup,Thing",,"Grunge,alternative rock",
19,2,348,1993-10-02,Cypress Hill,/wiki/Cypress_Hill,Hip hop group,"Thing,MusicGroup",,"Hip hop,Latin hip hop,hardcore hip hop,Chicano Rap,nu metal,rap metal,west coast hip hop,gangsta rap",
19,3,349,1993-10-09,Aerosmith,/wiki/Aerosmith,Rock band,"MusicGroup,Thing",,"Hard rock,blues rock,glam metal",
19,4,350,1993-10-23,Billy Joel,/wiki/Billy_Joel,Singer-songwriter,"Thing,Person",1949-05-09,"Rock,soft rock,piano rock,pop",Male
19,5,351,1993-10-30,The Smashing Pumpkins,/wiki/The_Smashing_Pumpkins,Rock band,"MusicGroup,Thing",,Alternative rock,
19,6,352,1993-11-13,James Taylor,/wiki/James_Taylor,Singer-songwriter,"Person,Thing",1948-03-12,"Folk rock,rock,pop,soft rock,blues,country",Male
19,7,353,1993-11-20,Stone Temple Pilots,/wiki/Stone_Temple_Pilots,Rock band,"MusicGroup,Thing",,"Grunge,alternative rock,hard rock,alternative metal,neo-psychedelia,funk rock",
19,8,354,1993-12-04,Paul Westerberg,/wiki/Paul_Westerberg,Musician,"Person,Thing",1959-12-31,"Alternative rock,punk rock",Male
19,9,355,1993-12-11,Tony! Toni! Toné!,/wiki/Tony!_Toni!_Ton%C3%A9!,Band,"MusicGroup,Thing",,"R&B,soul,neo soul,new jack swing",
19,10,356,1994-01-08,Blind Melon,/wiki/Blind_Melon,Rock band,"MusicGroup,Thing",,"Alternative rock,folk rock,psychedelic rock,roots rock,blues rock,grunge",
19,11,357,1994-01-15,Counting Crows,/wiki/Counting_Crows,Rock band,"MusicGroup,Thing",1991,"Rock,alternative rock,pop rock,roots rock,folk rock,indie pop",
19,12,358,1994-02-05,Salt-N-Pepa,/wiki/Salt-N-Pepa,Hip hop trio,"Thing,MusicGroup",,"Hip hop,dance",
19,13,359,1994-02-12,UB40,/wiki/UB40,Pop band,"MusicGroup,Thing",,"Pop,reggae,dub",
19,14,360,1994-02-19,Crash Test Dummies,/wiki/Crash_Test_Dummies,Rock band,"MusicGroup,Thing",,"Alternative rock,folk rock,pop rock,chamber pop",
19,15,361,1994-03-12,Aretha Franklin,/wiki/Aretha_Franklin,Singer-songwriter,"Thing,Person",1942-03-25,"Soul,pop,gospel,jazz,R&B",Female
19,16,362,1994-03-19,Snoop Doggy Dogg,/wiki/Snoop_Dogg,Rapper,"Person,Thing",1971-10-20,"Hip hop,funk,R&B,reggae",Male
19,17,363,1994-04-09,Dwight Yoakam,/wiki/Dwight_Yoakam,Singer-songwriter,"Person,Thing",1956-10-23,"Country,Honky Tonk,Country Rock,Bluegrass",Male
19,18,364,1994-04-16,Pearl Jam,/wiki/Pearl_Jam,Rock band,"MusicGroup,Thing",1990,"Alternative rock,grunge,hard rock",
19,19,365,1994-05-07,The Pretenders,/wiki/The_Pretenders,Rock band,"MusicGroup,Thing",,"Rock,punk rock,new wave",
19,20,366,1994-05-14,Janet Jackson,/wiki/Janet_Jackson,Singer-songwriter,"Person,Thing",1966-05-16,"Pop,R&B,hip hop,dance",Female
20,1,367,1994-09-24,Eric Clapton,/wiki/Eric_Clapton,Guitarist,"Person,Thing",1945-03-30,"Rock,blues",Male
20,2,368,1994-10-01,Bonnie Raitt,/wiki/Bonnie_Raitt,Singer-songwriter,"Thing,Person",1949-11-08,"Blues,blue-eyed soul,blues rock,roots rock,Americana",Female
20,3,369,1994-10-15,Seal,/wiki/Seal_(musician),,"Organization,Thing",1963-02-19,"Soul,R&B,adult contemporary,electronica",
20,4,370,1994-10-22,Edie Brickell,/wiki/Edie_Brickell,Singer-songwriter,"Thing,Person",1966-03-10,"Alternative rock,Folk rock,Jangle pop,Jam rock,Neo-psychedelia",Female
20,4,370,1994-10-22,Paul Simon,/wiki/Paul_Simon,Musician,"Person,Thing",1941-10-13,"Folk,rock,pop,world",Male
20,5,371,1994-11-12,R.E.M.,/wiki/R.E.M._(band),Rock band,"MusicGroup,Thing",1980,"Alternative rock,folk rock,college rock,jangle pop",
20,6,372,1994-11-19,Tom Petty,/wiki/Tom_Petty,Musician,"Thing,Person",1950-10-20,"Rock,rock and roll,roots rock,heartland rock,blues rock,southern rock,country rock",Male
20,7,373,1994-12-03,Green Day,/wiki/Green_Day,Rock band,"MusicGroup,Thing",,"Punk rock,pop punk,alternative rock",
20,8,374,1994-12-10,Beastie Boys,/wiki/Beastie_Boys,Hip hop group,"MusicGroup,Thing",,"Hip hop,rap rock,hardcore hip hop,alternative hip hop,rapcore,hardcore punk",
20,9,375,1994-12-17,Hole,/wiki/Hole_(band),Rock band,"Thing,MusicGroup",1989,"Alternative rock,grunge,punk,noise rock",
20,10,376,1995-01-14,Luscious Jackson,/wiki/Luscious_Jackson,Rock band,"MusicGroup,Thing",,"Alternative rock,alternative hip hop,indie rock",
20,11,377,1995-01-21,Live,/wiki/Live_(band),2007 film,"Movie,Thing",,"Alternative rock,pop rock,post-grunge",
20,12,378,1995-02-11,Des'ree,/wiki/Des%27ree,Record Producer,"Person,Thing",1968-11-30,"Soul,dance,R&B,pop",Female
20,13,379,1995-02-18,Bon Jovi,/wiki/Bon_Jovi,Rock band,"MusicGroup,Thing",,"Hard rock,glam metal,arena rock,pop rock",
20,14,380,1995-02-25,The Cranberries,/wiki/The_Cranberries,Rock band,"Thing,MusicGroup",,"Alternative rock,Celtic rock,dream pop,jangle pop",
20,15,381,1995-03-18,Annie Lennox,/wiki/Annie_Lennox,Singer-songwriter,"Thing,Person",1954-12-25,"Pop,pop rock,rock,soul,blue-eyed soul,new wave,R&B,synthpop,electronica,adult contemporary,jazz",Female
20,16,382,1995-03-25,The Tragically Hip,/wiki/The_Tragically_Hip,Rock band,"Thing,MusicGroup",,"Rock,alternative rock,pop rock,country",
20,17,383,1995-04-08,Dionne Farris,/wiki/Dionne_Farris,Singer,"Person,Thing",1969-12-04,"Pop,R&B,soul,alternative hip hop,jazz",Female
20,18,384,1995-04-15,Dave Matthews Band,/wiki/Dave_Matthews_Band,Rock band,"MusicGroup,Thing",,"Rock,jam,jazz fusion,folk rock,bluegrass,funk rock,pop rock,alternative rock",
20,19,385,1995-05-06,TLC,/wiki/TLC_(music),Cable network,"Corporation,Organization,Thing",,"R&B,pop,hip hop,soul,funk,new jack swing",
20,20,386,1995-05-13,Rod Stewart,/wiki/Rod_Stewart,Singer-songwriter,"Person,Thing",1945-01-10,"Rock,pop,blue-eyed soul,blues rock,folk rock",Male
21,1,387,1995-09-30,Blues Traveler,/wiki/Blues_Traveler,Rock band,"MusicGroup,Thing",,"Rock,blues rock,psychedelic rock,jam band",
21,2,388,1995-10-07,Lisa Loeb & Nine Stories,/wiki/Lisa_Loeb_%26_Nine_Stories,Singer-songwriter,"Thing,Person",1968-03-11,"Pop,rock",Female
21,3,389,1995-10-21,Natalie Merchant,/wiki/Natalie_Merchant,Singer-songwriter,"Thing,Person",1963-10-26,"Alternative rock,pop,folk",Female
21,4,390,1995-10-28,Alanis Morissette,/wiki/Alanis_Morissette,Singer-songwriter,"Person,Thing",1974-06-01,"Alternative rock,post-grunge,pop rock,electronica,dance-pop",Female
21,5,391,1995-11-11,The Smashing Pumpkins,/wiki/The_Smashing_Pumpkins,Rock band,"MusicGroup,Thing",,Alternative rock,
21,6,392,1995-11-18,Rancid,/wiki/Rancid_(band),Rock band,"MusicGroup,Thing",,Punk rock,
21,7,393,1995-12-02,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
21,8,394,1995-12-09,Silverchair,/wiki/Silverchair,Rock band,"Thing,MusicGroup",1992,"Grunge,post-grunge,art rock,alternative rock",
21,9,395,1995-12-16,Bush,/wiki/Bush_(band),43rd U.S. President,"Person,Thing",,"Post-grunge,grunge,alternative rock,hard rock",Male
21,10,396,1996-01-13,Joan Osborne,/wiki/Joan_Osborne,Singer-songwriter,"Thing,Person",1962-07-08,"Rock,folk,country rock,blues,R&B",Female
21,11,397,1996-01-20,Tori Amos,/wiki/Tori_Amos,Singer-songwriter,"Thing,Person",1963-08-22,"Alternative rock,piano rock,baroque pop,chamber pop,pop rock,electronica,classical",Female
21,12,398,1996-02-10,Coolio,/wiki/Coolio,Rapper,"Person,Thing",1963-08-01,"Hip hop,Gangsta rap,G-funk,West Coast hip hop",Male
21,13,399,1996-02-17,Tupac Shakur,/wiki/Tupac_Shakur,Rapper,"Person,Thing",1971-06-16,Hip hop,Male
21,14,400,1996-02-24,Sting,/wiki/Sting_(musician),Musician,"Person,Thing",1951-10-02,"Rock,pop,new wave,jazz,world",Male
21,15,401,1996-03-16,Everclear,/wiki/Everclear_(band),Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,power pop,grunge",
21,16,402,1996-03-23,Gin Blossoms,/wiki/Gin_Blossoms,Rock band,"MusicGroup,Thing",,"Alternative rock,power pop,jangle pop,post-grunge",
21,17,403,1996-04-13,Rage Against the Machine,/wiki/Rage_Against_the_Machine,Rock band,"MusicGroup,Thing",,"Rap metal,alternative metal,funk metal,nu metal",
21,18,404,1996-04-20,Dave Matthews Band,/wiki/Dave_Matthews_Band,Rock band,"MusicGroup,Thing",,"Rock,jam,jazz fusion,folk rock,bluegrass,funk rock,pop rock,alternative rock",
21,19,405,1996-05-11,The Cure,/wiki/The_Cure,Rock band,"MusicGroup,Thing",,"Post-punk,gothic rock,alternative rock,new wave",
21,20,406,1996-05-18,Soundgarden,/wiki/Soundgarden,Rock band,"MusicGroup,Thing",,"Grunge,heavy metal,alternative metal,hard rock,alternative rock",
22,1,407,1996-09-28,Tom Petty & the Heartbreakers,/wiki/Tom_Petty_%26_the_Heartbreakers,Rock band,"MusicGroup,Thing",,"Rock,heartland rock,blues rock,hard rock",
22,2,408,1996-10-05,Sheryl Crow,/wiki/Sheryl_Crow,Singer-songwriter,"Person,Thing",1962-02-11,"Pop,rock,country",Female
22,3,409,1996-10-19,New Edition,/wiki/New_Edition,Girl group,"Thing,MusicGroup",,"R&B,pop,new jack swing",
22,4,410,1996-10-26,Dr. Dre,/wiki/Dr._Dre,Rapper,"Person,Thing",1965-02-18,"Hip hop,gangsta rap,G-funk",Male
22,5,411,1996-11-02,The Wallflowers,/wiki/The_Wallflowers,Rock band,"MusicGroup,Thing",,"Alternative rock,roots rock",
22,6,412,1996-11-16,Fiona Apple,/wiki/Fiona_Apple,Singer-songwriter,"Thing,Person",1977-09-13,"Art pop,baroque pop,jazz",Female
22,7,413,1996-11-23,Bush,/wiki/Bush_(band),43rd U.S. President,"Person,Thing",,"Post-grunge,grunge,alternative rock,hard rock",Male
22,8,414,1996-12-07,No Doubt,/wiki/No_Doubt,Rock band,"MusicGroup,Thing",,"Hip hop,Ska punk,alternative rock,new wave,dancehall,pop rock,reggae,synthpop",
22,9,415,1996-12-14,Whitney Houston,/wiki/Whitney_Houston,Singer,"Thing,Person",1963-08-09,"R&B,pop,soul,gospel",Female
22,10,416,1997-01-11,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
22,11,417,1997-01-18,Snoop Doggy Dogg,/wiki/Snoop_Dogg,Rapper,"Person,Thing",1971-10-20,"Hip hop,funk,R&B,reggae",Male
22,12,418,1997-02-08,David Bowie,/wiki/David_Bowie,Singer-songwriter,"Thing,Person",1947-01-08,"Art rock,glam rock,pop,electronic,experimental",Male
22,13,419,1997-02-15,Live,/wiki/Live_(band),2007 film,"Movie,Thing",,"Alternative rock,pop rock,post-grunge",
22,14,420,1997-02-22,Tina Turner,/wiki/Tina_Turner,Dancer,"Person,Thing",1939-11-26,"R&B,pop,soul,dance,rock and roll",Female
22,15,421,1997-03-15,Veruca Salt,/wiki/Veruca_Salt_(band),Rock band,"MusicGroup,Thing",,"Alternative rock,grunge",
22,16,422,1997-03-22,Aerosmith,/wiki/Aerosmith,Rock band,"MusicGroup,Thing",,"Hard rock,blues rock,glam metal",
22,17,423,1997-04-12,Spice Girls,/wiki/Spice_Girls,Pop group,"MusicGroup,Thing",,"Pop,dance-pop,teen pop",
22,18,424,1997-04-19,Rollins Band,/wiki/Rollins_Band,Rock band,"MusicGroup,Thing",,"Alternative metal,hard rock,post-hardcore,funk metal",
22,19,425,1997-05-10,Jewel,/wiki/Jewel_(musician),Supermarket company,"Corporation,Thing,Organization",1974-05-23,"Pop,folk,pop rock,country",
22,20,426,1997-05-17,En Vogue,/wiki/En_Vogue,Pop group,"MusicGroup,Thing",,"R&B,dance-pop,pop,soul,hip hop",
23,1,427,1997-09-27,Jamiroquai,/wiki/Jamiroquai,Band,"Thing,MusicGroup",,"Funk,acid jazz,jazz-funk,nu-funk,pop,disco-rock",
23,2,428,1997-10-04,Oasis,/wiki/Oasis_(band),Album by Oasis,"MusicAlbum,Thing",,"Rock,Britpop",
23,3,429,1997-10-18,Björk,/wiki/Bj%C3%B6rk,Singer-songwriter,"Person,Thing",1965-11-21,"Art pop,experimental,electronica,avant-garde",Female
23,4,430,1997-10-25,The Mighty Mighty Bosstones,/wiki/The_Mighty_Mighty_Bosstones,Band,"MusicGroup,Thing",,"Ska punk,ska-core,third wave ska,alternative",
23,5,431,1997-11-08,Jane's Addiction,/wiki/Jane%27s_Addiction,Rock band,"MusicGroup,Thing",1985,"Alternative rock,alternative metal,funk metal,neo-psychedelia,hard rock",
23,6,432,1997-11-15,Mariah Carey,/wiki/Mariah_Carey,Singer-songwriter,"Thing,Person",1969-03-27,"R&B,pop,hip hop,soul",Female
23,7,433,1997-11-22,Sarah McLachlan,/wiki/Sarah_McLachlan,Musician,"Thing,Person",1968-01-28,"Pop,rock",Female
23,8,434,1997-12-06,Metallica,/wiki/Metallica,Band,"MusicGroup,Thing",,"Heavy metal,thrash metal",
23,8,434,1997-12-06,Marianne Faithfull,/wiki/Marianne_Faithfull,Singer,"Thing,Person",1946-12-29,"Rock,folk,alternative,blues,jazz",Female
23,9,435,1997-12-13,Hanson,/wiki/Hanson_(band),Pop band,"Thing,MusicGroup",,"Pop rock,pop",
23,10,436,1998-01-10,Ben Folds Five,/wiki/Ben_Folds_Five,Rock trio,"MusicGroup,Thing",,"Alternative rock,power pop,piano rock",
23,11,437,1998-01-17,Portishead,/wiki/Portishead_(band),Band,"MusicGroup,Thing",,"Trip hop,experimental rock,electronica,alternative rock,downtempo",
23,12,438,1998-02-07,Paula Cole,/wiki/Paula_Cole,Singer-songwriter,"Thing,Person",1968-04-05,"Pop,rock",Female
23,13,439,1998-02-14,Missy Misdemeanor Elliott,/wiki/Missy_Elliott,Rapper,"Thing,Person",1971-07-01,"Hip hop,R&B",Female
23,14,440,1998-02-28,Garth Brooks,/wiki/Garth_Brooks,Singer-songwriter,"Thing,Person",1962-02-07,"Country,country pop,country rock",Male
23,15,441,1998-03-07,Natalie Imbruglia,/wiki/Natalie_Imbruglia,Singer-songwriter,"Person,Thing",1975-02-04,Pop rock,Female
23,16,442,1998-03-14,Backstreet Boys,/wiki/Backstreet_Boys,Vocal group,"MusicGroup,Thing",,"Pop,dance-pop,R&B",
23,17,443,1998-04-04,Third Eye Blind,/wiki/Third_Eye_Blind,Rock band,"Thing,MusicGroup",,"Alternative rock,pop rock,post-grunge",
23,18,444,1998-04-11,All Saints,/wiki/All_Saints_(group),,"Person,Thing",,"Pop,R&B,electronica",Female
23,19,445,1998-05-02,Natalie Merchant,/wiki/Natalie_Merchant,Singer-songwriter,"Thing,Person",1963-10-26,"Alternative rock,pop,folk",Female
23,20,446,1998-05-09,Puff Daddy,/wiki/Puff_Daddy,Rapper,"Person,Thing",1969-11-04,"Hip hop,R&B",Male
23,20,446,1998-05-09,Jimmy Page,/wiki/Jimmy_Page,Musician,"Person,Thing",1944-01-09,"Rock,blues,folk,hard rock,heavy metal",Male
24,1,447,1998-09-26,The Smashing Pumpkins,/wiki/The_Smashing_Pumpkins,Rock band,"MusicGroup,Thing",,Alternative rock,
24,2,448,1998-10-03,Sheryl Crow,/wiki/Sheryl_Crow,Singer-songwriter,"Person,Thing",1962-02-11,"Pop,rock,country",Female
24,3,449,1998-10-17,Elliott Smith,/wiki/Elliott_Smith,Singer-songwriter,"Person,Thing",1969-08-06,"Indie folk,indie pop,indie rock,lo-fi",Male
24,4,450,1998-10-24,Alanis Morissette,/wiki/Alanis_Morissette,Singer-songwriter,"Person,Thing",1974-06-01,"Alternative rock,post-grunge,pop rock,electronica,dance-pop",Female
24,5,451,1998-11-07,Eagle-Eye Cherry,/wiki/Eagle-Eye_Cherry,Musician,"Thing,Person",1969-05-07,"Rock,post-grunge,alternative rock,acoustic",Male
24,6,452,1998-11-14,Jewel,/wiki/Jewel_(musician),Supermarket company,"Corporation,Thing,Organization",1974-05-23,"Pop,folk,pop rock,country",
24,7,453,1998-11-21,Beastie Boys,/wiki/Beastie_Boys,Hip hop group,"MusicGroup,Thing",,"Hip hop,rap rock,hardcore hip hop,alternative hip hop,rapcore,hardcore punk",
24,8,454,1998-12-05,Lauryn Hill,/wiki/Lauryn_Hill,Singer-songwriter,"Person,Thing",1975-05-26,"R&B,soul,neo soul,hip hop,folk,reggae",Female
24,9,455,1998-12-12,Luciano Pavarotti,/wiki/Luciano_Pavarotti,Music performer,"Thing,Person",1935-10-12,,Male
24,9,455,1998-12-12,Vanessa Williams,/wiki/Vanessa_L._Williams,Actress,"Person,Thing",1963-03-18,"R&B,pop,soul,dance,jazz",Female
24,9,455,1998-12-12,Philadelphia Boys Choir & Chorale,/wiki/Philadelphia_Boys_Choir_%26_Chorale,Choir,"MusicGroup,Thing,Organization,Corporation",,,
24,10,456,1999-01-09,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
24,11,457,1999-01-16,Everlast,/wiki/Everlast_(singer),Rapper,"Thing,Person",1969-08-18,"Hip hop,rock,blues",Male
24,12,458,1999-02-06,Barenaked Ladies,/wiki/Barenaked_Ladies,Rock band,"MusicGroup,Thing",,"Alternative rock,Jangle pop,College rock,Folk rock",
24,13,459,1999-02-13,Busta Rhymes,/wiki/Busta_Rhymes,Actor,"Person,Thing",1972-05-20,Hip hop,Male
24,13,459,1999-02-13,The Roots,/wiki/The_Roots,Hip hop group,"Thing,MusicGroup",1987,"Hip hop,alternative hip hop,neo soul,jazz rap",
24,14,460,1999-02-20,Lucinda Williams,/wiki/Lucinda_Williams,Singer-songwriter,"Thing,Person",1953-01-26,"Americana,Folk Rock,Country Rock,Alternative Country,Heartland Rock,Blues",Female
24,15,461,1999-03-13,The Corrs,/wiki/The_Corrs,Band,"MusicGroup,Thing",,"Alternative rock,folk rock,Celtic,pop rock,Celtic fusion",
24,16,462,1999-03-20,Garbage,/wiki/Garbage_(band),Rock band,"Thing,MusicGroup",,"Alternative rock,electronic rock,industrial rock,trip hop,grunge",
24,17,463,1999-04-10,Tom Petty & the Heartbreakers,/wiki/Tom_Petty_%26_the_Heartbreakers,Rock band,"MusicGroup,Thing",,"Rock,heartland rock,blues rock,hard rock",
24,18,464,1999-05-08,Ricky Martin,/wiki/Ricky_Martin,Singer,"Thing,Person",1971-12-24,"Pop,Latin pop,dance-pop,rock,urban pop,reggae",Male
24,19,465,1999-05-15,Backstreet Boys,/wiki/Backstreet_Boys,Vocal group,"MusicGroup,Thing",,"Pop,dance-pop,R&B",
25,1,466,1999-10-02,David Bowie,/wiki/David_Bowie,Singer-songwriter,"Thing,Person",1947-01-08,"Art rock,glam rock,pop,electronic,experimental",Male
25,2,467,1999-10-16,Marc Anthony,/wiki/Marc_Anthony,Singer-songwriter,"Person,Thing",1968-09-16,"Salsa,pop,Latin pop,freestyle",Male
25,3,468,1999-10-23,Dr. Dre,/wiki/Dr._Dre,Rapper,"Person,Thing",1965-02-18,"Hip hop,gangsta rap,G-funk",Male
25,3,468,1999-10-23,Snoop Dogg,/wiki/Snoop_Dogg,Rapper,"Person,Thing",1971-10-20,"Hip hop,funk,R&B,reggae",Male
25,3,468,1999-10-23,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
25,4,469,1999-11-06,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
25,5,470,1999-11-13,Chris Gaines,/wiki/Chris_Gaines,Singer,Thing,,"Alternative rock,rock",
25,6,471,1999-11-20,Sting,/wiki/Sting_(musician),Musician,"Person,Thing",1951-10-02,"Rock,pop,new wave,jazz,world",Male
25,7,472,1999-12-04,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
25,8,473,1999-12-11,R.E.M.,/wiki/R.E.M.,Rock band,"MusicGroup,Thing",1980,"Alternative rock,folk rock,college rock,jangle pop",
25,9,474,2000-01-08,Blink-182,/wiki/Blink-182,Rock band,"MusicGroup,Thing",,"Pop punk,alternative rock,punk rock,skate punk",
25,10,475,2000-01-15,Macy Gray,/wiki/Macy_Gray,Singer-songwriter,"Thing,Person",1967-09-06,"R&B,soul,jazz",Female
25,11,476,2000-02-05,Jennifer Lopez,/wiki/Jennifer_Lopez,Singer,"Person,Thing",1969-07-24,"R&B,pop,Latin,hip hop,dance",Female
25,12,477,2000-02-12,DMX,/wiki/DMX_(rapper),Rapper,"Person,Thing",1970-12-18,Hip hop,Male
25,13,478,2000-02-19,Fiona Apple,/wiki/Fiona_Apple,Singer-songwriter,"Thing,Person",1977-09-13,"Art pop,baroque pop,jazz",Female
25,14,479,2000-03-11,'N Sync,/wiki/%27N_Sync,Boy band,"MusicGroup,Thing",,"Pop,dance-pop,teen pop",
25,15,480,2000-03-18,AC/DC,/wiki/AC/DC,Rock band,"MusicGroup,Thing",1973,"Hard rock,blues rock,rock and roll",
25,16,481,2000-04-08,Christina Aguilera,/wiki/Christina_Aguilera,Singer-songwriter,"Person,Thing",1980-12-18,"R&B,pop,dance-pop,soul",Female
25,17,482,2000-04-15,Sisqó,/wiki/Sisq%C3%B3,Singer-songwriter,"Thing,Person",1978-11-09,"R&B,hip hop soul",Male
